,index,full_upc_code,product_module_descr,container_descr,class
393,37618,031600117119,FOOTWEAR CARE PRODUCT,,heavy_plastic
394,37620,031600118116,FOOTWEAR CARE PRODUCT,,heavy_plastic
395,37621,031600119113,FOOTWEAR CARE PRODUCT,,heavy_plastic
396,37629,031600184005,FOOTWEAR CARE PRODUCT,,heavy_plastic
397,37630,031600184012,FOOTWEAR CARE PRODUCT,,heavy_plastic
398,37631,031600184029,FOOTWEAR CARE PRODUCT,,heavy_plastic
399,37658,031600478012,FOOTWEAR CARE PRODUCT,,heavy_plastic
400,37659,031600478036,FOOTWEAR CARE PRODUCT,,heavy_plastic
401,37736,031600705965,FOOTWEAR CARE PRODUCT,,heavy_plastic
402,38062,031655273419,COLOGNE & PERFUME-WOMEN'S,,heavy_plastic
403,38068,031655467559,COLOGNE & PERFUME-WOMEN'S,,heavy_plastic
404,38694,032251567636,COLOGNE & PERFUME-WOMEN'S,,heavy_plastic
405,38696,032251567773,COLOGNE & PERFUME-WOMEN'S,,heavy_plastic
406,38719,032368050137,BABY ACCESSORY,,heavy_plastic
407,39549,032700911041,BIRD FOOD,,heavy_plastic
408,39551,032700911065,BIRD FOOD,,heavy_plastic
409,39552,032700911072,BIRD FOOD,,heavy_plastic
410,39572,032700969868,BIRD FOOD,,heavy_plastic
411,39858,033159000119,MOTOR OIL FLUID AND LUBE,,heavy_plastic
412,39859,033159000133,MOTOR OIL FLUID AND LUBE,,heavy_plastic
413,39861,033159000331,MOTOR OIL FLUID AND LUBE,,heavy_plastic
414,39862,033159000959,MOTOR OIL FLUID AND LUBE,,heavy_plastic
415,39924,033200009993,PERSONAL DEODORANT,,heavy_plastic
416,40036,033200194705,PERSONAL DEODORANT,,heavy_plastic
417,40037,033200197140,PERSONAL DEODORANT,,heavy_plastic
418,40039,033200197263,PERSONAL DEODORANT,,heavy_plastic
419,40040,033200197447,PERSONAL DEODORANT,,heavy_plastic
420,40042,033200197928,PERSONAL DEODORANT,,heavy_plastic
421,40043,033200197935,PERSONAL DEODORANT,,heavy_plastic
422,40065,033200942245,DETERGENTS-PACKAGED,BOTTLE,heavy_plastic
423,40067,033200971955,DETERGENTS-PACKAGED,PAIL,heavy_plastic
424,41068,033613028956,CARBONATED SOFT DRINKS,NON REFILLABLE BOTTLES PLS,heavy_plastic
425,41252,033674136751,WEIGHT LOSS - APPETITE SUPPRESSANT,,heavy_plastic
426,41448,033776011000,MARGARINE AND SPREADS,TUB,heavy_plastic
427,41451,033776011208,MARGARINE AND SPREADS,TUB,heavy_plastic
428,41458,033776011628,MARGARINE AND SPREADS,TUB,heavy_plastic
429,41460,033776011703,MARGARINE AND SPREADS,TUB,heavy_plastic
430,41461,033776011710,MARGARINE AND SPREADS,TUB,heavy_plastic
431,41463,033776011758,MARGARINE AND SPREADS,TUB,heavy_plastic
432,41464,033776011772,MARGARINE AND SPREADS,TUB,heavy_plastic
433,41466,033776011864,MARGARINE AND SPREADS,TUB,heavy_plastic
434,41467,033776011895,MARGARINE AND SPREADS,TUB,heavy_plastic
435,41497,033776112066,MARGARINE AND SPREADS,TUB,heavy_plastic
436,41586,033844001056,VEGETABLES - ONIONS - INSTANT,,heavy_plastic
437,41602,033844001513,SALT - TABLE,JAR,heavy_plastic
438,41704,033844004125,SALAD & POTATO TOPPINGS,,heavy_plastic
439,41722,033844004903,SALT - TABLE,GRINDER,heavy_plastic
440,41723,033844004910,SALT - TABLE,JAR,heavy_plastic
441,41744,033844005368,VEGETABLES - ONIONS - INSTANT,,heavy_plastic
442,42103,034000000067,BREATH MINTS,,heavy_plastic
443,42104,034000000074,BREATH MINTS,,heavy_plastic
444,42105,034000000081,BREATH MINTS,,heavy_plastic
445,42106,034000000098,BREATH MINTS,,heavy_plastic
446,42130,034000000982,BREATH MINTS,,heavy_plastic
447,42176,034000003372,BREATH MINTS,,heavy_plastic
448,42178,034000003662,SYRUP,,heavy_plastic
449,42216,034000006656,BREATH MINTS,,heavy_plastic
450,42217,034000006663,BREATH MINTS,,heavy_plastic
451,43626,034285228125,HAIR TREATMENTS-ETHNIC,,heavy_plastic
452,43627,034285230128,HAIR TREATMENTS-ETHNIC,,heavy_plastic
453,43636,034285502041,HAIR TREATMENTS-ETHNIC,,heavy_plastic
454,43637,034285504083,HAIR TREATMENTS-ETHNIC,,heavy_plastic
455,43638,034285504120,HAIR TREATMENTS-ETHNIC,,heavy_plastic
456,43641,034285526122,HAIR TREATMENTS-ETHNIC,,heavy_plastic
457,43644,034285534165,HAIR TREATMENTS-ETHNIC,,heavy_plastic
458,43648,034285567125,HAIR TREATMENTS-ETHNIC,,heavy_plastic
459,43748,034500000055,MARGARINE AND SPREADS,SQUEEZE BOTTLE,heavy_plastic
460,43752,034500140089,MARGARINE AND SPREADS,TUB,heavy_plastic
461,43753,034500144292,MARGARINE AND SPREADS,TUB,heavy_plastic
462,43754,034500144346,MARGARINE AND SPREADS,TUB,heavy_plastic
463,43806,034500631563,MILK-SHELF STABLE,PLASTIC,heavy_plastic
464,43847,034644348327,LIQUID SOAP,REGULAR,heavy_plastic
465,43849,034644348358,LIQUID SOAP,REGULAR,heavy_plastic
466,44101,034969378139,LAUNDRY TREATMENT AIDS,,heavy_plastic
467,44659,035000968159,LIQUID SOAP,REGULAR,heavy_plastic
468,44664,035000968388,PERSONAL DEODORANT,,heavy_plastic
469,44666,035000968425,PERSONAL DEODORANT,,heavy_plastic
470,44667,035000968494,PERSONAL DEODORANT,,heavy_plastic
471,44686,035000969484,PERSONAL DEODORANT,,heavy_plastic
472,44688,035000969576,PERSONAL DEODORANT,,heavy_plastic
473,44694,035000969835,LIQUID SOAP,REGULAR,heavy_plastic
474,44696,035000969859,LIQUID SOAP,REGULAR,heavy_plastic
475,44708,035000970398,LIQUID SOAP,REGULAR,heavy_plastic
476,44709,035000970411,LIQUID SOAP,REGULAR,heavy_plastic
477,44711,035000970435,LIQUID SOAP,REGULAR,heavy_plastic
478,44733,035000971852,PERSONAL DEODORANT,,heavy_plastic
479,44763,035000972989,DISINFECTANTS,,heavy_plastic
480,44764,035000972996,DISINFECTANTS,,heavy_plastic
481,44765,035000973016,DISINFECTANTS,,heavy_plastic
482,44766,035000973023,DISINFECTANTS,,heavy_plastic
483,44803,035000985675,LIQUID SOAP,REFILL,heavy_plastic
484,44804,035000985682,LIQUID SOAP,REFILL,heavy_plastic
485,44805,035000986559,LIQUID SOAP,REGULAR,heavy_plastic
486,44806,035000986566,LIQUID SOAP,REGULAR,heavy_plastic
487,44807,035000986597,LIQUID SOAP,REGULAR,heavy_plastic
488,44895,035046102500,MILK-SHELF STABLE,PLASTIC,heavy_plastic
489,45727,036000318111,PRE-MOISTENED TOWELETTES,TUB,heavy_plastic
490,46590,036000724424,PRE-MOISTENED TOWELETTES,TUB,heavy_plastic
491,47005,036632001085,YOGURT,,heavy_plastic
492,47010,036632002105,YOGURT,,heavy_plastic
493,47012,036632002600,YOGURT,,heavy_plastic
494,47346,036632072801,MILK-SHELF STABLE,PLASTIC,heavy_plastic
495,47489,037000000129,PERSONAL DEODORANT,,heavy_plastic
496,47600,037000096146,PERSONAL DEODORANT,,heavy_plastic
497,47601,037000096153,PERSONAL DEODORANT,,heavy_plastic
498,47639,037000123354,PERSONAL DEODORANT,,heavy_plastic
499,47640,037000123408,PERSONAL DEODORANT,,heavy_plastic
500,47641,037000123439,PERSONAL DEODORANT,,heavy_plastic
501,47735,037000195054,PRE-MOISTENED TOWELETTES,TUB,heavy_plastic
502,47744,037000197430,AIR/SPECIALTY FRESHNERS,,heavy_plastic
503,47745,037000197447,AIR/SPECIALTY FRESHNERS,,heavy_plastic
504,47748,037000197553,AIR/SPECIALTY FRESHNERS,,heavy_plastic
505,47757,037000203704,PERSONAL DEODORANT,,heavy_plastic
506,47758,037000204374,PERSONAL DEODORANT,,heavy_plastic
507,47759,037000204442,PERSONAL DEODORANT,,heavy_plastic
508,47821,037000252214,AIR/SPECIALTY FRESHNERS,,heavy_plastic
509,47857,037000280279,PERSONAL DEODORANT,,heavy_plastic
510,47933,037000319719,AIR/SPECIALTY FRESHNERS,,heavy_plastic
511,48140,037000428947,AIR/SPECIALTY FRESHNERS,,heavy_plastic
512,48332,037000497042,PERSONAL DEODORANT,,heavy_plastic
513,48562,037000553014,DETERGENTS-PACKAGED,TUB,heavy_plastic
514,49495,037000765332,AIR/SPECIALTY FRESHNERS,,heavy_plastic
515,49564,037000771319,DISINFECTANTS,,heavy_plastic
516,49772,037000791430,LIQUID SOAP,REGULAR,heavy_plastic
517,49954,037000814252,PERSONAL DEODORANT,,heavy_plastic
518,50030,037000827399,PERSONAL DEODORANT,,heavy_plastic
519,50301,037000870036,AIR/SPECIALTY FRESHNERS,,heavy_plastic
520,50367,037000878551,AIR/SPECIALTY FRESHNERS,,heavy_plastic
521,50393,037000884354,PERSONAL DEODORANT,,heavy_plastic
522,50397,037000885115,PERSONAL DEODORANT,,heavy_plastic
523,50398,037000885153,PERSONAL DEODORANT,,heavy_plastic
524,50439,037000887911,PERSONAL DEODORANT,,heavy_plastic
525,50568,037000906575,AIR/SPECIALTY FRESHNERS,,heavy_plastic
526,50592,037000909057,AIR/SPECIALTY FRESHNERS,,heavy_plastic
527,50880,037000949084,AIR/SPECIALTY FRESHNERS,,heavy_plastic
528,51005,037000962526,AIR/SPECIALTY FRESHNERS,,heavy_plastic
529,51006,037000962533,AIR/SPECIALTY FRESHNERS,,heavy_plastic
530,51007,037000962540,AIR/SPECIALTY FRESHNERS,,heavy_plastic
531,51008,037000962557,AIR/SPECIALTY FRESHNERS,,heavy_plastic
532,51009,037000962564,AIR/SPECIALTY FRESHNERS,,heavy_plastic
533,51010,037000962571,AIR/SPECIALTY FRESHNERS,,heavy_plastic
534,51011,037000962588,AIR/SPECIALTY FRESHNERS,,heavy_plastic
535,51012,037000962601,AIR/SPECIALTY FRESHNERS,,heavy_plastic
536,51013,037000962625,AIR/SPECIALTY FRESHNERS,,heavy_plastic
537,51014,037000962649,AIR/SPECIALTY FRESHNERS,,heavy_plastic
538,51591,037323114770,CANNED FRUIT - APPLE SAUCE,,heavy_plastic
539,51592,037323115821,CANNED FRUIT - APPLE SAUCE,,heavy_plastic
540,51601,037323125288,CANNED FRUIT - APPLE SAUCE,,heavy_plastic
541,51749,037600069519,SALAD & POTATO TOPPINGS,,heavy_plastic
542,51909,037600354141,SALAD & POTATO TOPPINGS,,heavy_plastic
543,52098,037604013358,COOKWARE PRODUCT,,heavy_plastic
544,52282,037900990612,LIGHTER FLUID & FLINTS,,heavy_plastic
545,52283,037900990636,LIGHTER FLUID & FLINTS,,heavy_plastic
546,52284,037900991442,LIGHTER FLUID & FLINTS,,heavy_plastic
547,52322,038000009174,CEREAL,,heavy_plastic
548,53654,038222062001,EGGS,,heavy_plastic
549,53756,038276005061,HAIR TREATMENTS-ETHNIC,,heavy_plastic
550,53757,038276005078,HAIR TREATMENTS-ETHNIC,,heavy_plastic
551,53758,038276005122,HAIR TREATMENTS-ETHNIC,,heavy_plastic
552,53761,038276005443,HAIR TREATMENTS-ETHNIC,,heavy_plastic
553,53765,038276005634,HAIR TREATMENTS-ETHNIC,,heavy_plastic
554,53767,038276005771,HAIR TREATMENTS-ETHNIC,,heavy_plastic
555,53768,038276005788,HAIR TREATMENTS-ETHNIC,,heavy_plastic
556,53779,038276007157,HAIR TREATMENTS-ETHNIC,,heavy_plastic
557,53780,038276008932,HAIR TREATMENTS-ETHNIC,,heavy_plastic
558,53781,038276008949,HAIR TREATMENTS-ETHNIC,,heavy_plastic
559,53784,038276009014,HAIR TREATMENTS-ETHNIC,,heavy_plastic
560,53786,038276009052,HAIR TREATMENTS-ETHNIC,,heavy_plastic
561,53798,038276051211,HAIR TREATMENTS-ETHNIC,,heavy_plastic
562,53800,038276054632,HAIR TREATMENTS-ETHNIC,,heavy_plastic
563,53801,038276056018,HAIR TREATMENTS-ETHNIC,,heavy_plastic
564,53802,038276090111,HAIR TREATMENTS-ETHNIC,,heavy_plastic
565,54407,038861000051,STORAGE AND SPACE MANAGEMENT,,heavy_plastic
566,54408,038861000068,STORAGE AND SPACE MANAGEMENT,,heavy_plastic
567,54412,038861021551,STORAGE AND SPACE MANAGEMENT,,heavy_plastic
568,54414,038861021667,STORAGE AND SPACE MANAGEMENT,,heavy_plastic
569,54415,038861021698,STORAGE AND SPACE MANAGEMENT,,heavy_plastic
570,54450,038861032014,STORAGE AND SPACE MANAGEMENT,,heavy_plastic
571,54457,038861036609,STORAGE AND SPACE MANAGEMENT,,heavy_plastic
572,54491,038861090588,STORAGE AND SPACE MANAGEMENT,,heavy_plastic
573,54574,038861649328,STORAGE AND SPACE MANAGEMENT,,heavy_plastic
574,54854,039059092223,SYRUP,,heavy_plastic
575,54881,039101022123,MOTOR OIL FLUID AND LUBE,,heavy_plastic
576,54882,039101025124,MOTOR OIL FLUID AND LUBE,,heavy_plastic
577,55003,039206011060,HOUSEHOLD APPLIANCE ACCESSORIES,,heavy_plastic
578,55284,039800011367,BATTERIES,,heavy_plastic
579,57657,040600215893,COOKING SPRAYS,PUMP,heavy_plastic
580,57658,040600221993,MARGARINE AND SPREADS,TUB,heavy_plastic
581,57659,040600224239,MARGARINE AND SPREADS,TUB,heavy_plastic
582,57660,040600224253,MARGARINE AND SPREADS,TUB,heavy_plastic
583,57661,040600341004,MARGARINE AND SPREADS,TUB,heavy_plastic
584,57662,040600341226,COOKING SPRAYS,PUMP,heavy_plastic
585,57663,040600345002,MARGARINE AND SPREADS,TUB,heavy_plastic
586,57664,040600387187,MARGARINE AND SPREADS,TUB,heavy_plastic
587,57665,040600389181,MARGARINE AND SPREADS,TUB,heavy_plastic
588,57666,040600507523,MARGARINE AND SPREADS,TUB,heavy_plastic
589,57667,040600721394,MARGARINE AND SPREADS,TUB,heavy_plastic
590,57899,041000003547,TEA - HERBAL BAGS,,heavy_plastic
591,58087,041054816520,BIRD FOOD,,heavy_plastic
592,58805,041137007692,MATCHES,,heavy_plastic
593,59758,041224183100,ANCHOVY PASTE,,heavy_plastic
594,61011,041331030823,PIE & PASTRY FILLING - CANNED,,heavy_plastic
595,61203,041331038621,CATSUP,PLASTIC,heavy_plastic
596,61802,041333004334,BATTERIES,,heavy_plastic
597,61834,041333112107,BATTERIES,,heavy_plastic
598,61850,041333212104,BATTERIES,,heavy_plastic
599,61928,041333993300,BATTERIES,,heavy_plastic
600,62345,041387005325,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
601,62346,041387005349,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
602,62603,041409000055,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
603,62657,041409016421,DIP - CANNED,,heavy_plastic
604,62659,041409016452,DIP - CANNED,,heavy_plastic
605,63879,041500932156,CATSUP,PLASTIC,heavy_plastic
606,63880,041500932163,CATSUP,PLASTIC,heavy_plastic
607,63885,041500962832,CATSUP,PLASTIC,heavy_plastic
608,63888,041500985374,SALAD & POTATO TOPPINGS,,heavy_plastic
609,63889,041500985831,SALAD & POTATO TOPPINGS,,heavy_plastic
610,63949,041507065765,GERMICIDAL ANTISEPTICS,,heavy_plastic
611,63950,041507065772,GERMICIDAL ANTISEPTICS,,heavy_plastic
612,63955,041507070035,GERMICIDAL ANTISEPTICS,,heavy_plastic
613,63956,041507070059,GERMICIDAL ANTISEPTICS,,heavy_plastic
614,63957,041507070066,GERMICIDAL ANTISEPTICS,,heavy_plastic
615,63958,041507070073,GERMICIDAL ANTISEPTICS,,heavy_plastic
616,63959,041507070080,GERMICIDAL ANTISEPTICS,,heavy_plastic
617,63961,041507070134,GERMICIDAL ANTISEPTICS,,heavy_plastic
618,65947,041608000214,FEMININE HYGIENE-TOWELETTES,ENVELOPE IN BOX,heavy_plastic
619,65948,041608000412,FEMININE HYGIENE-TOWELETTES,ENVELOPE IN BOX,heavy_plastic
620,65951,041608000443,FEMININE HYGIENE-TOWELETTES,ENVELOPE IN BOX,heavy_plastic
621,65952,041608000450,FEMININE HYGIENE-TOWELETTES,BAG IN TRAY,heavy_plastic
622,65998,041608087437,FEMININE HYGIENE-DOUCHES,,heavy_plastic
623,65999,041608087475,FEMININE HYGIENE-DOUCHES,,heavy_plastic
624,66000,041608087543,FEMININE HYGIENE-DOUCHES,,heavy_plastic
625,66001,041608087581,FEMININE HYGIENE-DOUCHES,,heavy_plastic
626,66002,041608140781,FEMININE HYGIENE,,heavy_plastic
627,66007,041608874044,FEMININE HYGIENE-DOUCHES,,heavy_plastic
628,66008,041608874747,FEMININE HYGIENE-DOUCHES,,heavy_plastic
629,66009,041608875461,FEMININE HYGIENE-DOUCHES,,heavy_plastic
630,66010,041608875867,FEMININE HYGIENE-DOUCHES,,heavy_plastic
631,66288,041716200117,CHEESE - RICOTTA,CUP,heavy_plastic
632,66289,041716200124,CHEESE - RICOTTA,CUP,heavy_plastic
633,66426,041755008149,FRUIT DRINKS & JUICES-CRANBERRY,PLASTIC,heavy_plastic
634,66896,041785999783,GLOVES,,heavy_plastic
635,66897,041785999790,GLOVES,,heavy_plastic
636,67089,041800000319,JAMS,REGULAR,heavy_plastic
637,67178,041800501519,JAMS,REGULAR,heavy_plastic
638,67309,041900072841,FLAVORED MILK,PLASTIC,heavy_plastic
639,67311,041900072957,FLAVORED MILK,PLASTIC,heavy_plastic
640,67321,041900075323,FLAVORED MILK,PLASTIC,heavy_plastic
641,67322,041900075330,FLAVORED MILK,PLASTIC,heavy_plastic
642,67324,041900075378,FLAVORED MILK,PLASTIC,heavy_plastic
643,68562,042563007430,CATSUP,PLASTIC,heavy_plastic
644,68941,042796720908,HOBBY SUPPLIES,,heavy_plastic
645,69048,042897650609,BUBBLE GUM,,heavy_plastic
646,69049,042897651651,BUBBLE GUM,,heavy_plastic
647,69050,042897652047,BUBBLE GUM,,heavy_plastic
648,69052,042897653822,BUBBLE GUM,,heavy_plastic
649,69053,042897654041,BUBBLE GUM,,heavy_plastic
650,69055,042897655635,BUBBLE GUM,,heavy_plastic
651,69061,042897660431,BUBBLE GUM,,heavy_plastic
652,69062,042897660561,BUBBLE GUM,,heavy_plastic
653,69063,042897660684,BUBBLE GUM,,heavy_plastic
654,69065,042897661049,BUBBLE GUM,,heavy_plastic
655,69154,043000000373,SYRUP,,heavy_plastic
656,69155,043000000397,SYRUP,,heavy_plastic
657,69157,043000000465,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
658,69158,043000000472,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
659,69159,043000000502,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
660,69160,043000000519,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
661,69161,043000000526,SYRUP,,heavy_plastic
662,69163,043000000687,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
663,69164,043000000755,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
664,69165,043000000762,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
665,69185,043000005491,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
666,69186,043000005507,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
667,69187,043000005521,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
668,69188,043000005552,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
669,69189,043000005729,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
670,69190,043000005736,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
671,69191,043000005743,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
672,69192,043000005767,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
673,69193,043000005774,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
674,69194,043000005804,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
675,69195,043000005859,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
676,69196,043000005880,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
677,69197,043000005897,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
678,69198,043000005903,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
679,69200,043000005989,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
680,69201,043000006184,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
681,69202,043000006191,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
682,69203,043000006283,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
683,69204,043000006351,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
684,69205,043000006375,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
685,69206,043000006467,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
686,69207,043000006528,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
687,69208,043000006542,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
688,69209,043000006566,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
689,69210,043000006573,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
690,69211,043000006580,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
691,69212,043000006641,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
692,69216,043000006979,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
693,69217,043000006986,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
694,69218,043000006993,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
695,69222,043000007631,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
696,69223,043000007648,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
697,69224,043000007686,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
698,69225,043000007693,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
699,69226,043000007723,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
700,69228,043000007747,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
701,69229,043000007785,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
702,69230,043000007792,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
703,69235,043000008546,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
704,69289,043000042007,PUDDING-REFRIGERATED,,heavy_plastic
705,69291,043000042021,PUDDING-REFRIGERATED,,heavy_plastic
706,69292,043000042038,PUDDING-REFRIGERATED,,heavy_plastic
707,69294,043000042083,PUDDING-REFRIGERATED,,heavy_plastic
708,69295,043000042090,PUDDING-REFRIGERATED,,heavy_plastic
709,69296,043000042113,PUDDING-REFRIGERATED,,heavy_plastic
710,69685,043000088746,FRUIT PUNCH BASES & SYRUPS,PLASTIC,heavy_plastic
711,71113,043182000598,BREADING PRODUCTS,JAR,heavy_plastic
712,71114,043182000604,BREADING PRODUCTS,JAR,heavy_plastic
713,71148,043182007924,CANNED ARTICHOKES,GLASS,heavy_plastic
714,72837,043427007115,SYRUP,,heavy_plastic
715,72931,043427191234,VEGETABLES - ONIONS - INSTANT,,heavy_plastic
716,72960,043427200837,CANNED FRUIT - APPLE SAUCE,,heavy_plastic
717,72965,043427201285,CANNED FRUIT - APPLE SAUCE,,heavy_plastic
718,74093,044100102455,FLAVORED MILK,PLASTIC,heavy_plastic
719,74456,044276056064,PUDDING-REFRIGERATED,,heavy_plastic
720,74457,044276056101,PUDDING-REFRIGERATED,,heavy_plastic
721,74458,044276056125,PUDDING-REFRIGERATED,,heavy_plastic
722,75204,044600015934,DISINFECTANTS,,heavy_plastic
723,75207,044600016283,DISINFECTANTS,,heavy_plastic
724,75262,044600302089,DISINFECTANTS,,heavy_plastic
725,75290,044600306414,LAUNDRY TREATMENT AIDS,,heavy_plastic
726,75330,044600308852,DISINFECTANTS,,heavy_plastic
727,75354,044600311623,DISINFECTANTS,,heavy_plastic
